INSERT INTO VOTA_SPETTATORE (ANNATA_OE, COD_SPETTATORE, COD_OPERA) VALUES
(2024, 8254,  16900),
(2024, 8255,  28351),
(2024, 8256,  1026),
(2024, 8257,  924),
(2024, 8258,  3241),
(2024, 8259,  1377),
(2024, 8260,  11192),
(2024, 8261,  784),
(2024, 8262,  3855),
(2024, 8263,  2076),
(2024, 8264,  2382),
(2024, 8265,  19656),
(2024, 8266,  2021),
(2024, 8267,  148),
(2024, 8268,  23432),
(2024, 8269,  24808),
(2024, 8270,  4793),
(2024, 8271,  4980),
(2024, 8272,  148),
(2024, 8273,  17601),
(2024, 8274,  9186),
(2024, 8275,  639),
(2024, 8276,  2881),
(2024, 8277,  1654),
(2024, 8278,  2267),
(2024, 8279,  27117),
(2024, 8280,  1674),
(2024, 8281,  27673),
(2024, 8282,  18452),
(2024, 8283,  6381),
(2024, 8284,  12522),
(2024, 8285,  246),
(2024, 8286,  1247),
(2024, 8287,  27221),
(2024, 8288,  26925),
(2024, 8289,  3062),
(2024, 8290,  8337),
(2024, 8291,  276),
(2024, 8292,  772),
(2024, 8293,  23333),
(2024, 8294,  417),
(2024, 8295,  13664),
(2024, 8296,  9282),
(2024, 8297,  1164),
(2024, 8298,  1063),
(2024, 8299,  14563),
(2024, 8300,  1626),
(2024, 8301,  4464),
(2024, 8302,  21307),
(2024, 8303,  1750),
(2024, 8304,  12945),
(2024, 8305,  197),
(2024, 8306,  300),
(2024, 8307,  12075),
(2024, 8308,  20669),
(2024, 8309,  2260),
(2024, 8310,  3570),
(2024, 8311,  11305),
(2024, 8312,  3150),
(2024, 8313,  27626),
(2024, 8314,  17123),
(2024, 8315,  3293),
(2024, 8316,  15921),
(2024, 8317,  361),
(2024, 8318,  2363),
(2024, 8319,  16991),
(2024, 8320,  2106),
(2024, 8321,  27707),
(2024, 8322,  12522),
(2024, 8323,  2267),
(2024, 8324,  379),
(2024, 8325,  20239),
(2024, 8326,  892),
(2024, 8327,  6381),
(2024, 8328,  18152),
(2024, 8329,  577),
(2024, 8330,  4793),
(2024, 8331,  5406),
(2024, 8332,  10030),
(2024, 8333,  660),
(2024, 8334,  16900),
(2024, 8335,  8060),
(2024, 8336,  3986),
(2024, 8337,  6515),
(2024, 8338,  27109),
(2024, 8339,  27339),
(2024, 8340,  1964),
(2024, 8341,  2404),
(2024, 8342,  1318),
(2024, 8343,  641),
(2024, 8344,  27951),
(2024, 8345,  490),
(2024, 8346,  7472),
(2024, 8347,  7197),
(2024, 8348,  24641),
(2024, 8349,  28085),
(2024, 8350,  1730),
(2024, 8351,  2082),
(2024, 8352,  5070),
(2024, 8353,  2284),
(2024, 8354,  3261),
(2024, 8355,  15921),
(2024, 8356,  27409),
(2024, 8357,  8337),
(2024, 8358,  688),
(2024, 8359,  2673),
(2024, 8360,  11305),
(2024, 8361,  2285),
(2024, 8362,  2921),
(2024, 8363,  1377),
(2024, 8364,  2628),
(2024, 8365,  3453),
(2024, 8366,  1839),
(2024, 8367,  923),
(2024, 8368,  593),
(2024, 8369,  2881),
(2024, 8370,  16959),
(2024, 8371,  28115),
(2024, 8372,  2076),
(2024, 8373,  27061),
(2024, 8374,  25649),
(2024, 8375,  28351),
(2024, 8376,  3344),
(2024, 8377,  1104),
(2024, 8378,  3554),
(2024, 8379,  16609),
(2024, 8380,  14426),
(2024, 8381,  19189),
(2024, 8382,  53),
(2024, 8383,  4334),
(2024, 8384,  19142),
(2024, 8385,  740),
(2024, 8386,  2673),
(2024, 8387,  379),
(2024, 8388,  2705),
(2024, 8389,  25205),
(2024, 8390,  3389),
(2024, 8391,  3104),
(2024, 8392,  3062),
(2024, 8393,  12400),
(2024, 8394,  3293),
(2024, 8395,  3149),
(2024, 8396,  18047),
(2024, 8397,  855),
(2024, 8398,  16926),
(2024, 8399,  2415),
(2024, 8400,  16292),
(2024, 8401,  1229),
(2024, 8402,  2232),
(2024, 8403,  7835),
(2024, 8404,  1767),
(2024, 8405,  8285),
(2024, 8406,  17039),
(2024, 8407,  3293),
(2024, 8408,  2260),
(2024, 8409,  10422),
(2024, 8410,  20239),
(2024, 8411,  25770),
(2024, 8412,  25142),
(2024, 8413,  3570),
(2024, 8414,  1722),
(2024, 8415,  960),
(2024, 8416,  1517),
(2024, 8417,  1840),
(2024, 8418,  7197),
(2024, 8419,  12045),
(2024, 8420,  2924),
(2024, 8421,  987),
(2024, 8422,  9682),
(2024, 8423,  2314),
(2024, 8424,  2924),
(2024, 8425,  3292),
(2024, 8426,  22328),
(2024, 8427,  490),
(2024, 8428,  17797),
(2024, 8429,  490),
(2024, 8430,  15311),
(2024, 8431,  5070),
(2024, 8432,  833),
(2024, 8433,  2320),
(2024, 8434,  1457),
(2024, 8435,  3197),
(2024, 8436,  1026),
(2024, 8437,  778),
(2024, 8438,  28324),
(2024, 8439,  3298),
(2024, 8440,  1719),
(2024, 8441,  5392),
(2024, 8442,  25806),
(2024, 8443,  27894),
(2024, 8444,  22436),
(2024, 8445,  1611),
(2024, 8446,  2136),
(2024, 8447,  2578),
(2024, 8448,  911),
(2024, 8449,  2284),
(2024, 8450,  2259),
(2024, 8451,  562),
(2024, 8452,  2188),
(2024, 8453,  22966),
(2024, 8454,  833),
(2024, 8455,  17039),
(2024, 8456,  18060),
(2024, 8457,  1874),
(2024, 8458,  1645),
(2024, 8459,  17517),
(2024, 8460,  8716),
(2024, 8461,  2023),
(2024, 8462,  1605),
(2024, 8463,  8337),
(2024, 8464,  3093),
(2024, 8465,  26287),
(2024, 8466,  2578),
(2024, 8467,  776),
(2024, 8468,  7197),
(2024, 8469,  6264),
(2024, 8470,  17477),
(2024, 8471,  1318),
(2024, 8472,  25649),
(2024, 8473,  1859),
(2024, 8474,  10122),
(2024, 8475,  10422),
(2024, 8476,  17123),
(2024, 8477,  9805),
(2024, 8478,  27626),
(2024, 8479,  562),
(2024, 8480,  3191),
(2024, 8481,  1759),
(2024, 8482,  16441),
(2024, 8483,  2260),
(2024, 8484,  25142),
(2024, 8485,  9805),
(2024, 8486,  3222),
(2024, 8487,  1666),
(2024, 8488,  1720),
(2024, 8489,  280),
(2024, 8490,  660),
(2024, 8491,  11873),
(2024, 8492,  1327),
(2024, 8493,  6066),
(2024, 8494,  3855),
(2024, 8495,  2794),
(2024, 8496,  576),
(2024, 8497,  778),
(2024, 8498,  22458),
(2024, 8499,  627),
(2024, 8500,  4253),
(2024, 8501,  207),
(2024, 8502,  19656),
(2024, 8503,  9282),
(2024, 8504,  21099),
(2024, 8505,  6827),
(2024, 8506,  492),
(2024, 8507,  24050),
(2024, 8508,  15189),
(2024, 8509,  740),
(2024, 8510,  1001),
(2024, 8511,  27269),
(2024, 8512,  22396),
(2024, 8513,  7779),
(2024, 8514,  2427),
(2024, 8515,  2415),
(2024, 8516,  2427),
(2024, 8517,  1229),
(2024, 8518,  346),
(2024, 8519,  16931),
(2024, 8520,  2586),
(2024, 8521,  207),
(2024, 8522,  19204),
(2024, 8523,  8535),
(2024, 8524,  346),
(2024, 8525,  2586),
(2024, 8526,  21099),
(2024, 8527,  251),
(2024, 8528,  27832),
(2024, 8529,  9931),
(2024, 8530,  2921),
(2024, 8531,  2136),
(2024, 8532,  13856),
(2024, 8533,  16756),
(2024, 8534,  1719),
(2024, 8535,  10122),
(2024, 8536,  1833),
(2024, 8537,  7457),
(2024, 8538,  1611),
(2024, 8539,  842),
(2024, 8540,  1603),
(2024, 8541,  1229),
(2024, 8542,  3150),
(2024, 8543,  25806),
(2024, 8544,  1751),
(2024, 8545,  175),
(2024, 8546,  596),
(2024, 8547,  1750),
(2024, 8548,  23896),
(2024, 8549,  16756),
(2024, 8550,  855),
(2024, 8551,  15539),
(2024, 8552,  4464),
(2024, 8553,  2673),
(2024, 8554,  1026),
(2024, 8555,  7078),
(2024, 8556,  1605),
(2024, 8557,  19853),
(2024, 8558,  1372),
(2024, 8559,  688),
(2024, 8560,  7552),
(2024, 8561,  776),
(2024, 8562,  7994),
(2024, 8563,  3453),
(2024, 8564,  1932),
(2024, 8565,  2523),
(2024, 8566,  1874),
(2024, 8567,  2968),
(2024, 8568,  14234),
(2024, 8569,  2829),
(2024, 8570,  1457),
(2024, 8571,  988),
(2024, 8572,  23498),
(2024, 8573,  12694),
(2024, 8574,  968),
(2024, 8575,  2887),
(2024, 8576,  22015),
(2024, 8577,  2924),
(2024, 8578,  17529),
(2024, 8579,  12694),
(2024, 8580,  16410),
(2024, 8581,  776),
(2024, 8582,  21614),
(2024, 8583,  3516),
(2024, 8584,  80),
(2024, 8585,  1750),
(2024, 8586,  16756),
(2024, 8587,  55),
(2024, 8588,  15189),
(2024, 8589,  6333),
(2024, 8590,  21099),
(2024, 8591,  24050),
(2024, 8592,  3298),
(2024, 8593,  16756),
(2024, 8594,  276),
(2024, 8595,  1327),
(2024, 8596,  2314),
(2024, 8597,  2671),
(2024, 8598,  2070),
(2024, 8599,  17086),
(2024, 8600,  16096),
(2024, 8601,  2427),
(2024, 8602,  2794),
(2024, 8603,  16410),
(2024, 8604,  4793),
(2024, 8605,  27409),
(2024, 8606,  2029),
(2024, 8607,  8624),
(2024, 8608,  9423),
(2024, 8609,  6380),
(2024, 8610,  280),
(2024, 8611,  1037),
(2024, 8612,  2082),
(2024, 8613,  8060),
(2024, 8614,  2029),
(2024, 8615,  19866),
(2024, 8616,  27109),
(2024, 8617,  17086),
(2024, 8618,  1666),
(2024, 8619,  15311),
(2024, 8620,  4464),
(2024, 8621,  1759),
(2024, 8622,  27339),
(2024, 8623,  2320),
(2024, 8624,  2829),
(2024, 8625,  13294),
(2024, 8626,  5245),
(2024, 8627,  25069),
(2024, 8628,  471),
(2024, 8629,  16109),
(2024, 8630,  2742),
(2024, 8631,  1320),
(2024, 8632,  1964),
(2024, 8633,  492),
(2024, 8634,  2575),
(2024, 8635,  2353),
(2024, 8636,  1839),
(2024, 8637,  3554),
(2024, 8638,  362),
(2024, 8639,  18452),
(2024, 8640,  17529),
(2024, 8641,  25069),
(2024, 8642,  23432),
(2024, 8643,  5070),
(2024, 8644,  2806),
(2024, 8645,  2755),
(2024, 8646,  2061),
(2024, 8647,  1083),
(2024, 8648,  2887),
(2024, 8649,  2829),
(2024, 8650,  17123),
(2024, 8651,  1548),
(2024, 8652,  7197),
(2024, 8653,  21491),
(2024, 8654,  8144),
(2024, 8655,  1751),
(2024, 8656,  1350),
(2024, 8657,  5705),
(2024, 8658,  16441),
(2024, 8659,  2671),
(2024, 8660,  24774),
(2024, 8661,  124),
(2024, 8662,  1466),
(2024, 8663,  27339),
(2024, 8664,  8185),
(2024, 8665,  24675),
(2024, 8666,  15189),
(2024, 8667,  6380),
(2024, 8668,  490),
(2024, 8669,  772),
(2024, 8670,  22328),
(2024, 8671,  7457),
(2024, 8672,  25906),
(2024, 8673,  15539),
(2024, 8674,  25649),
(2024, 8675,  1222),
(2024, 8676,  3062),
(2024, 8677,  1679),
(2024, 8678,  8312),
(2024, 8679,  3150),
(2024, 8680,  9411),
(2024, 8681,  2971),
(2024, 8682,  1611),
(2024, 8683,  2285),
(2024, 8684,  5783),
(2024, 8685,  8337),
(2024, 8686,  19839),
(2024, 8687,  27435),
(2024, 8688,  25200),
(2024, 8689,  1255),
(2024, 8690,  1666),
(2024, 8691,  911),
(2024, 8692,  1439),
(2024, 8693,  1720),
(2024, 8694,  17962),
(2024, 8695,  484),
(2024, 8696,  5272),
(2024, 8697,  23498),
(2024, 8698,  8535),
(2024, 8699,  14173),
(2024, 8700,  19866),
(2024, 8701,  5783),
(2024, 8702,  2921),
(2024, 8703,  9619),
(2024, 8704,  1925),
(2024, 8705,  1674),
(2024, 8706,  10695),
(2024, 8707,  464),
(2024, 8708,  25142),
(2024, 8709,  4435),
(2024, 8710,  7436),
(2024, 8711,  246),
(2024, 8712,  2399),
(2024, 8713,  17129),
(2024, 8714,  2070),
(2024, 8715,  27061),
(2024, 8716,  17636),
(2024, 8717,  3197),
(2024, 8718,  3293),
(2024, 8719,  1730),
(2024, 8720,  13294),
(2024, 8721,  2523),
(2024, 8722,  2664),
(2024, 8723,  12922),
(2024, 8724,  3323),
(2024, 8725,  21491),
(2024, 8726,  10278),
(2024, 8727,  676),
(2024, 8728,  2353),
(2024, 8729,  17517),
(2024, 8730,  2829),
(2024, 8731,  2705),
(2024, 8732,  16959),
(2024, 8733,  8781),
(2024, 8734,  9282),
(2024, 8735,  1583),
(2024, 8736,  2881),
(2024, 8737,  2586),
(2024, 8738,  64),
(2024, 8739,  2738),
(2024, 8740,  19241),
(2024, 8741,  25301),
(2024, 8742,  1372),
(2024, 8743,  471),
(2024, 8744,  24050),
(2024, 8745,  1681),
(2024, 8746,  5272),
(2024, 8747,  3106),
(2024, 8748,  3191),
(2024, 8749,  1654),
(2024, 8750,  25132),
(2024, 8751,  3292),
(2024, 8752,  2284),
(2024, 8753,  19839),
(2024, 8754,  19866),
(2024, 8755,  3222),
(2024, 8756,  14563),
(2024, 8757,  2755),
(2024, 8758,  3222),
(2024, 8759,  8060),
(2024, 8760,  16926),
(2024, 8761,  1580),
(2024, 8762,  3222),
(2024, 8763,  2314),
(2024, 8764,  5392),
(2024, 8765,  17644),
(2024, 8766,  2769),
(2024, 8767,  246),
(2024, 8768,  2212),
(2024, 8769,  27951),
(2024, 8770,  3293),
(2024, 8771,  593),
(2024, 8772,  8285),
(2024, 8773,  8535),
(2024, 8774,  2900),
(2024, 8775,  3093),
(2024, 8776,  11704),
(2024, 8777,  20239),
(2024, 8778,  584),
(2024, 8779,  2217),
(2024, 8780,  27322),
(2024, 8781,  492),
(2024, 8782,  27626),
(2024, 8783,  22342),
(2024, 8784,  207),
(2024, 8785,  1017),
(2024, 8786,  1377),
(2024, 8787,  2671),
(2024, 8788,  26602),
(2024, 8789,  1548),
(2024, 8790,  1611),
(2024, 8791,  21087),
(2024, 8792,  28324),
(2024, 8793,  7457),
(2024, 8794,  16109),
(2024, 8795,  1750),
(2024, 8796,  19866),
(2024, 8797,  696),
(2024, 8798,  14426),
(2024, 8799,  16926),
(2024, 8800,  24527),
(2024, 8801,  25129),
(2024, 8802,  23432),
(2024, 8803,  676),
(2024, 8804,  25770),
(2024, 8805,  8185),
(2024, 8806,  7436),
(2024, 8807,  1730),
(2024, 8808,  23467),
(2024, 8809,  3062),
(2024, 8810,  26024),
(2024, 8811,  1975),
(2024, 8812,  21890),
(2024, 8813,  15137),
(2024, 8814,  2760),
(2024, 8815,  368),
(2024, 8816,  5245),
(2024, 8817,  13431),
(2024, 8818,  839),
(2024, 8819,  15189),
(2024, 8820,  11873),
(2024, 8821,  26024),
(2024, 8822,  27322),
(2024, 8823,  17039),
(2024, 8824,  3220),
(2024, 8825,  2320),
(2024, 8826,  670),
(2024, 8827,  3104),
(2024, 8828,  596),
(2024, 8829,  26602),
(2024, 8830,  8144),
(2024, 8831,  1767),
(2024, 8832,  2363),
(2024, 8833,  471),
(2024, 8834,  16867),
(2024, 8835,  1759),
(2024, 8836,  23896),
(2024, 8837,  346),
(2024, 8838,  1377),
(2024, 8839,  10386),
(2024, 8840,  16900),
(2024, 8841,  8438),
(2024, 8842,  10184),
(2024, 8843,  16096),
(2024, 8844,  6333),
(2024, 8845,  2900),
(2024, 8846,  1730),
(2024, 8847,  17797),
(2024, 8848,  10278),
(2024, 8849,  14563),
(2024, 8850,  51),
(2024, 8851,  7078),
(2024, 8852,  15710),
(2024, 8853,  24808),
(2024, 8854,  1208),
(2024, 8855,  2881),
(2024, 8856,  19241),
(2024, 8857,  7779),
(2024, 8858,  10122),
(2024, 8859,  2061),
(2024, 8860,  1654),
(2024, 8861,  18852),
(2024, 8862,  987),
(2024, 8863,  2407),
(2024, 8864,  25817),
(2024, 8865,  346),
(2024, 8866,  870),
(2024, 8867,  25142),
(2024, 8868,  7457),
(2024, 8869,  2829),
(2024, 8870,  14581),
(2024, 8871,  10386),
(2024, 8872,  13294),
(2024, 8873,  1563),
(2024, 8874,  9186),
(2024, 8875,  2267),
(2024, 8876,  15299),
(2024, 8877,  1654),
(2024, 8878,  6613),
(2024, 8879,  1243),
(2024, 8880,  3149),
(2024, 8881,  2260),
(2024, 8882,  2805),
(2024, 8883,  1229),
(2024, 8884,  2628),
(2024, 8885,  1611),
(2024, 8886,  3191),
(2024, 8887,  21099),
(2024, 8888,  22396),
(2024, 8889,  21205),
(2024, 8890,  27951),
(2024, 8891,  25770),
(2024, 8892,  1720),
(2024, 8893,  5406),
(2024, 8894,  2519),
(2024, 8895,  1720),
(2024, 8896,  1237),
(2024, 8897,  361),
(2024, 8898,  842),
(2024, 8899,  2082),
(2024, 8900,  1266),
(2024, 8901,  3389),
(2024, 8902,  1457),
(2024, 8903,  8139),
(2024, 8904,  3241),
(2024, 8905,  10278),
(2024, 8906,  21087),
(2024, 8907,  2188),
(2024, 8908,  7552),
(2024, 8909,  10122),
(2024, 8910,  26828),
(2024, 8911,  2170),
(2024, 8912,  5530),
(2024, 8913,  1247),
(2024, 8914,  27117),
(2024, 8915,  15311),
(2024, 8916,  27322),
(2024, 8917,  1709),
(2024, 8918,  2029),
(2024, 8919,  10808),
(2024, 8920,  18047),
(2024, 8921,  9805),
(2024, 8922,  3453),
(2024, 8923,  2106),
(2024, 8924,  16555),
(2024, 8925,  1719),
(2024, 8926,  7779),
(2024, 8927,  2664),
(2024, 8928,  8906),
(2024, 8929,  1869),
(2024, 8930,  16926),
(2024, 8931,  3292),
(2024, 8932,  6515),
(2024, 8933,  19656),
(2024, 8934,  22050),
(2024, 8935,  3436),
(2024, 8936,  53),
(2024, 8937,  22015),
(2024, 8938,  417),
(2024, 8939,  484),
(2024, 8940,  1611),
(2024, 8941,  914),
(2024, 8942,  2705),
(2024, 8943,  2407),
(2024, 8944,  6333),
(2024, 8945,  1751),
(2024, 8946,  7189),
(2024, 8947,  17086),
(2024, 8948,  3229),
(2024, 8949,  2363),
(2024, 8950,  13294),
(2024, 8951,  2829),
(2024, 8952,  2034),
(2024, 8953,  19540),
(2024, 8954,  5646),
(2024, 8955,  16609),
(2024, 8956,  1208),
(2024, 8957,  9682),
(2024, 8958,  2399),
(2024, 8959,  16045),
(2024, 8960,  27221),
(2024, 8961,  12945),
(2024, 8962,  2404),
(2024, 8963,  8669),
(2024, 8964,  1959),
(2024, 8965,  12522),
(2024, 8966,  784),
(2024, 8967,  297),
(2024, 8968,  1583),
(2024, 8969,  2399),
(2024, 8970,  2170),
(2024, 8971,  362),
(2024, 8972,  1063),
(2024, 8973,  2829),
(2024, 8974,  19241),
(2024, 8975,  7457),
(2024, 8976,  3002),
(2024, 8977,  2561),
(2024, 8978,  2513),
(2024, 8979,  914),
(2024, 8980,  11305),
(2024, 8981,  1237),
(2024, 8982,  22077),
(2024, 8983,  6066),
(2024, 8984,  1327),
(2024, 8985,  19943),
(2024, 8986,  26530),
(2024, 8987,  11895),
(2024, 8988,  16756),
(2024, 8989,  379),
(2024, 8990,  16045),
(2024, 8991,  923),
(2024, 8992,  2769),
(2024, 8993,  24675),
(2024, 8994,  5783),
(2024, 8995,  1222),
(2024, 8996,  2705),
(2024, 8997,  4949),
(2024, 8998,  17517),
(2024, 8999,  16959),
(2024, 9000,  22458),
(2024, 9001,  280),
(2024, 9002,  16867),
(2024, 9003,  2805),
(2024, 9004,  3150),
(2024, 9005,  28062),
(2024, 9006,  334),
(2024, 9007,  12088),
(2024, 9008,  14969),
(2024, 9009,  17644),
(2024, 9010,  577),
(2024, 9011,  1959),
(2024, 9012,  20537),
(2024, 9013,  26503),
(2024, 9014,  5272),
(2024, 9015,  17808),
(2024, 9016,  11870),
(2024, 9017,  17797),
(2024, 9018,  1947),
(2024, 9019,  17477),
(2024, 9020,  25817),
(2024, 9021,  2881),
(2024, 9022,  22458),
(2024, 9023,  14234),
(2024, 9024,  20885),
(2024, 9025,  8669),
(2024, 9026,  1720),
(2024, 9027,  1517),
(2024, 9028,  9282),
(2024, 9029,  207),
(2024, 9030,  240),
(2024, 9031,  27472),
(2024, 9032,  4949),
(2024, 9033,  2260),
(2024, 9034,  14090),
(2024, 9035,  335),
(2024, 9036,  20239),
(2024, 9037,  8716),
(2024, 9038,  8337),
(2024, 9039,  15189),
(2024, 9040,  21614),
(2024, 9041,  2738),
(2024, 9042,  2266),
(2024, 9043,  19540),
(2024, 9044,  2399),
(2024, 9045,  19189),
(2024, 9046,  25129),
(2024, 9047,  3062),
(2024, 9048,  11870),
(2024, 9049,  27269),
(2024, 9050,  6264),
(2024, 9051,  3280),
(2024, 9052,  17039),
(2024, 9053,  2353),
(2024, 9054,  15483),
(2024, 9055,  25762),
(2024, 9056,  1645),
(2024, 9057,  27894),
(2024, 9058,  556),
(2024, 9059,  9805),
(2024, 9060,  4307),
(2024, 9061,  18152),
(2024, 9062,  2881),
(2024, 9063,  1563),
(2024, 9064,  3280),
(2024, 9065,  1466),
(2024, 9066,  25069),
(2024, 9067,  2217),
(2024, 9068,  968),
(2024, 9069,  3002),
(2024, 9070,  2805),
(2024, 9071,  25129),
(2024, 9072,  2170),
(2024, 9073,  16410),
(2024, 9074,  10122),
(2024, 9075,  17601),
(2024, 9076,  2082),
(2024, 9077,  332),
(2024, 9078,  4334),
(2024, 9079,  4435),
(2024, 9080,  2281),
(2024, 9081,  19853),
(2024, 9082,  493),
(2024, 9083,  11870),
(2024, 9084,  1932),
(2024, 9085,  11192),
(2024, 9086,  25132),
(2024, 9087,  641),
(2024, 9088,  22923),
(2024, 9089,  16235),
(2024, 9090,  2363),
(2024, 9091,  3191),
(2024, 9092,  911),
(2024, 9093,  4307),
(2024, 9094,  24641),
(2024, 9095,  332),
(2024, 9096,  124),
(2024, 9097,  12088),
(2024, 9098,  3197),
(2024, 9099,  20601),
(2024, 9100,  27673),
(2024, 9101,  12522),
(2024, 9102,  3453),
(2024, 9103,  2070),
(2024, 9104,  20239),
(2024, 9105,  26024),
(2024, 9106,  4980),
(2024, 9107,  362),
(2024, 9108,  13431),
(2024, 9109,  12749),
(2024, 9110,  5272),
(2024, 9111,  1580),
(2024, 9112,  2881),
(2024, 9113,  6515),
(2024, 9114,  15137),
(2024, 9115,  24902),
(2024, 9116,  16235),
(2024, 9117,  15187),
(2024, 9118,  402),
(2024, 9119,  1928),
(2024, 9120,  495),
(2024, 9121,  17529),
(2024, 9122,  1964),
(2024, 9123,  19142),
(2024, 9124,  1517),
(2024, 9125,  6381),
(2024, 9126,  1563),
(2024, 9127,  2427),
(2024, 9128,  3191),
(2024, 9129,  9682),
(2024, 9130,  3323),
(2024, 9131,  21225),
(2024, 9132,  2805),
(2024, 9133,  2760),
(2024, 9134,  2170),
(2024, 9135,  10422),
(2024, 9136,  22923),
(2024, 9137,  1083),
(2024, 9138,  16926),
(2024, 9139,  1679),
(2024, 9140,  26003),
(2024, 9141,  28062),
(2024, 9142,  471),
(2024, 9143,  2284),
(2024, 9144,  2363),
(2024, 9145,  26925),
(2024, 9146,  23467),
(2024, 9147,  5745),
(2024, 9148,  4307),
(2024, 9149,  1563),
(2024, 9150,  3231),
(2024, 9151,  2977),
(2024, 9152,  417),
(2024, 9153,  124),
(2024, 9154,  2326),
(2024, 9155,  1839),
(2024, 9156,  1756),
(2024, 9157,  1654),
(2024, 9158,  346),
(2024, 9159,  650),
(2024, 9160,  18135),
(2024, 9161,  1722),
(2024, 9162,  1001),
(2024, 9163,  1104),
(2024, 9164,  2977),
(2024, 9165,  490),
(2024, 9166,  1869),
(2024, 9167,  1645),
(2024, 9168,  22015),
(2024, 9169,  3158),
(2024, 9170,  1666),
(2024, 9171,  2091),
(2024, 9172,  5739),
(2024, 9173,  21205),
(2024, 9174,  16555),
(2024, 9175,  25129),
(2024, 9176,  26670),
(2024, 9177,  17636),
(2024, 9178,  9619),
(2024, 9179,  3191),
(2024, 9180,  1326),
(2024, 9181,  2513),
(2024, 9182,  2284),
(2024, 9183,  27339),
(2024, 9184,  24675),
(2024, 9185,  25205),
(2024, 9186,  1859),
(2024, 9187,  1266),
(2024, 9188,  19866),
(2024, 9189,  584),
(2024, 9190,  13856),
(2024, 9191,  27117),
(2024, 9192,  5272),
(2024, 9193,  2513),
(2024, 9194,  988),
(2024, 9195,  19781),
(2024, 9196,  2921),
(2024, 9197,  1514),
(2024, 9198,  1964),
(2024, 9199,  11305),
(2024, 9200,  1751),
(2024, 9201,  8543),
(2024, 9202,  25200),
(2024, 9203,  1439),
(2024, 9204,  14969),
(2024, 9205,  1874),
(2024, 9206,  361),
(2024, 9207,  1327),
(2024, 9208,  10808),
(2024, 9209,  2404),
(2024, 9210,  1932),
(2024, 9211,  1017),
(2024, 9212,  1106),
(2024, 9213,  24109),
(2024, 9214,  20416),
(2024, 9215,  604),
(2024, 9216,  1017),
(2024, 9217,  1583),
(2024, 9218,  25770),
(2024, 9219,  8438),
(2024, 9220,  3280),
(2024, 9221,  2921),
(2024, 9222,  17123),
(2024, 9223,  395),
(2024, 9224,  4949),
(2024, 9225,  14516),
(2024, 9226,  2742),
(2024, 9227,  1017),
(2024, 9228,  21522),
(2024, 9229,  3158),
(2024, 9230,  16756),
(2024, 9231,  9174),
(2024, 9232,  1053),
(2024, 9233,  14563),
(2024, 9234,  23432),
(2024, 9235,  7189),
(2024, 9236,  11192),
(2024, 9237,  297),
(2024, 9238,  379),
(2024, 9239,  24808),
(2024, 9240,  5070),
(2024, 9241,  1709),
(2024, 9242,  14426),
(2024, 9243,  24050),
(2024, 9244,  7436),
(2024, 9245,  21205),
(2024, 9246,  593),
(2024, 9247,  15137),
(2024, 9248,  8144),
(2024, 9249,  3120),
(2024, 9250,  778),
(2024, 9251,  26530),
(2024, 9252,  2108),
(2024, 9253,  19001),
(2024, 9254,  784),
(2024, 9255,  24902),
(2024, 9256,  1984),
(2024, 9257,  9619),
(2024, 9258,  974),
(2024, 9259,  13431),
(2024, 9260,  2738),
(2024, 9261,  13431),
(2024, 9262,  26287),
(2024, 9263,  2082),
(2024, 9264,  2034),
(2024, 9265,  1063),
(2024, 9266,  1408),
(2024, 9267,  974),
(2024, 9268,  2755),
(2024, 9269,  3197),
(2024, 9270,  27117),
(2024, 9271,  776),
(2024, 9272,  2407),
(2024, 9273,  14516),
(2024, 9274,  1719),
(2024, 9275,  317),
(2024, 9276,  12400),
(2024, 9277,  17477),
(2024, 9278,  1053),
(2024, 9279,  1455),
(2024, 9280,  19241),
(2024, 9281,  9682),
(2024, 9282,  20885),
(2024, 9283,  2353),
(2024, 9284,  3241),
(2024, 9285,  3222),
(2024, 9286,  1679),
(2024, 9287,  9805),
(2024, 9288,  27929),
(2024, 9289,  19656),
(2024, 9290,  660),
(2024, 9291,  5783),
(2024, 9292,  155),
(2024, 9293,  1751),
(2024, 9294,  553),
(2024, 9295,  12541),
(2024, 9296,  15311),
(2024, 9297,  2519),
(2024, 9298,  80),
(2024, 9299,  19943),
(2024, 9300,  9186),
(2024, 9301,  1104),
(2024, 9302,  1874),
(2024, 9303,  2136),
(2024, 9304,  5705),
(2024, 9305,  12941),
(2024, 9306,  18452),
(2024, 9307,  18047),
(2024, 9308,  8781),
(2024, 9309,  3220),
(2024, 9310,  1977),
(2024, 9311,  22342),
(2024, 9312,  1859),
(2024, 9313,  540),
(2024, 9314,  3344),
(2024, 9315,  21491),
(2024, 9316,  10808),
(2024, 9317,  1674),
(2024, 9318,  1833),
(2024, 9319,  2664),
(2024, 9320,  2887),
(2024, 9321,  8091),
(2024, 9322,  26895),
(2024, 9323,  4175),
(2024, 9324,  778),
(2024, 9325,  27626),
(2024, 9326,  80),
(2024, 9327,  19540),
(2024, 9328,  27707),
(2024, 9329,  19656),
(2024, 9330,  21502),
(2024, 9331,  7),
(2024, 9332,  784),
(2024, 9333,  16109),
(2024, 9334,  26503),
(2024, 9335,  1645),
(2024, 9336,  2106),
(2024, 9337,  12045),
